	1.003200	0.029820	0.667411
	1.003200	0.029822	0.667520
	1.003300	0.029820	0.667629
	1.003000	0.029819	0.667667
	1.002100	0.029819	0.667642
	1.001600	0.029818	0.667658
	1.000900	0.029820	0.667634
	1.000300	0.029822	0.667568
	0.999500	0.029818	0.667653
	0.998700	0.029817	0.667655
	0.998100	0.029812	0.667678
	0.997200	0.029811	0.667653
	0.996800	0.029813	0.667579
	0.995700	0.029812	0.667603
	0.995100	0.029813	0.667581
	0.994800	0.029814	0.667471
	0.993500	0.029813	0.667465
	0.992700	0.029812	0.667444
	0.992300	0.029814	0.667431
	0.991400	0.029815	0.667452
	0.990700	0.029816	0.667409
	0.990200	0.029817	0.667417
	0.989300	0.029816	0.667419
	0.988500	0.029816	0.667305
	0.987900	0.029818	0.667238
	0.987100	0.029818	0.667237
	0.986100	0.029817	0.667226
	0.985800	0.029817	0.667187
	0.984900	0.029819	0.667157
	0.984100	0.029822	0.667083
	0.983400	0.029822	0.667043
	0.982900	0.029821	0.667010
	0.981800	0.029821	0.666968
	0.981200	0.029823	0.666945
	0.980400	0.029824	0.666946
	0.979600	0.029826	0.666866
	0.978600	0.029823	0.666896
	0.978100	0.029821	0.666895
	0.977300	0.029822	0.666858
	0.976600	0.029821	0.666858
	0.975900	0.029822	0.666857
	0.974400	0.029825	0.666807
	0.973900	0.029825	0.666789
	0.973400	0.029821	0.666882
	0.972700	0.029818	0.666870
	0.972000	0.029819	0.666810
	0.971100	0.029820	0.666829
	0.970200	0.029820	0.666864
	0.969700	0.029819	0.666880
	0.968800	0.029819	0.666865
	0.968000	0.029820	0.666798
	0.967300	0.029820	0.666807
	0.966500	0.029821	0.666800
	0.965800	0.029819	0.666843
	0.965000	0.029821	0.666903
	0.963900	0.029821	0.666913
	0.963300	0.029822	0.666855
	0.962500	0.029821	0.666809
	0.961900	0.029823	0.666795
	0.961000	0.029823	0.666770
	0.960200	0.029823	0.666792
	0.959300	0.029823	0.666817
	0.958500	0.029823	0.666789
	0.958100	0.029821	0.666798
