	1.003600	0.043686	1.236806
	1.003300	0.043688	1.236948
	1.003400	0.043692	1.237019
	1.003000	0.043696	1.236984
	1.002300	0.043697	1.236996
	1.001500	0.043694	1.237059
	1.000900	0.043696	1.237010
	1.000200	0.043697	1.236977
	0.999400	0.043701	1.236892
	0.998800	0.043701	1.236888
	0.998000	0.043698	1.236896
	0.997900	0.043694	1.236890
	0.996600	0.043693	1.236910
	0.995800	0.043692	1.236936
	0.995200	0.043690	1.236969
	0.994600	0.043687	1.236978
	0.993400	0.043687	1.237008
	0.992900	0.043688	1.236993
	0.991800	0.043688	1.237050
	0.991500	0.043685	1.237097
	0.990600	0.043684	1.237152
	0.990000	0.043687	1.237132
	0.989700	0.043686	1.237144
	0.988500	0.043684	1.237137
	0.987700	0.043683	1.237062
	0.987300	0.043683	1.237038
	0.986300	0.043684	1.237083
	0.985600	0.043685	1.237060
	0.984800	0.043683	1.237070
	0.984300	0.043686	1.236996
	0.983300	0.043688	1.237022
	0.982600	0.043688	1.237012
	0.982000	0.043687	1.237006
	0.980900	0.043687	1.236977
	0.980100	0.043685	1.237036
	0.980300	0.043689	1.236989
	0.978700	0.043690	1.236960
	0.978000	0.043686	1.236955
	0.977100	0.043688	1.236915
	0.976600	0.043688	1.236928
	0.975800	0.043686	1.236954
	0.974900	0.043685	1.236925
	0.974300	0.043687	1.236950
	0.973600	0.043688	1.236969
	0.972600	0.043686	1.236938
	0.972100	0.043686	1.236854
	0.971200	0.043686	1.236875
	0.970500	0.043685	1.236835
	0.969300	0.043687	1.236777
	0.968700	0.043687	1.236808
	0.968200	0.043689	1.236752
	0.967300	0.043692	1.236734
	0.966600	0.043692	1.236784
	0.965600	0.043693	1.236775
	0.965000	0.043694	1.236805
	0.964200	0.043693	1.236809
	0.963400	0.043695	1.236760
	0.962700	0.043696	1.236764
	0.962000	0.043697	1.236735
	0.960900	0.043695	1.236793
	0.960200	0.043692	1.236874
	0.959300	0.043690	1.236904
	0.958500	0.043689	1.236912
	0.957700	0.043692	1.236876
	0.956900	0.043692	1.236889
	0.956100	0.043694	1.236907
	0.955600	0.043692	1.236962
	0.954500	0.043690	1.237006
	0.954100	0.043688	1.236990
	0.952800	0.043689	1.236979
	0.952000	0.043687	1.237003
	0.951200	0.043682	1.237045
	0.950400	0.043678	1.237044
	0.949600	0.043674	1.237075
	0.948800	0.043674	1.237104
	0.948000	0.043674	1.237116
	0.947300	0.043670	1.237124
	0.946300	0.043673	1.237053
	0.945600	0.043674	1.237013
	0.944700	0.043676	1.236956
	0.944100	0.043679	1.236944
	0.943200	0.043679	1.236935
	0.941900	0.043678	1.236954
	0.941100	0.043674	1.236997
	0.940500	0.043669	1.237087
	0.939800	0.043664	1.237161
	0.938900	0.043662	1.237143
	0.938000	0.043664	1.237076
	0.937200	0.043665	1.237021
	0.936400	0.043665	1.236974
	0.935300	0.043667	1.236956
	0.934900	0.043670	1.236966
	0.933700	0.043672	1.236912
	0.933100	0.043671	1.236904
	0.932000	0.043671	1.236940
	0.931400	0.043670	1.236929
	0.930500	0.043669	1.236902
	0.929800	0.043668	1.236901
	0.928800	0.043671	1.236855
	0.928100	0.043669	1.236864
	0.927100	0.043672	1.236792
	0.926300	0.043671	1.236780
	0.925200	0.043669	1.236739
	0.924700	0.043671	1.236680
	0.923800	0.043672	1.236657
	0.922900	0.043672	1.236668
	0.921800	0.043669	1.236726
	0.921100	0.043669	1.236753
	0.920400	0.043668	1.236764
	0.919400	0.043670	1.236768
	0.918700	0.043671	1.236789
	0.917700	0.043670	1.236814
	0.916700	0.043670	1.236846
	0.916000	0.043668	1.236892
	0.915000	0.043664	1.236944
