0.000000	1.004200	0.130475	0.220048	0.255822	1.035584	-0.093930	-0.037449	0.101120	0.379375	0.153130	-0.394547	0.423222	-1.200576
1.000000	1.002900	0.130496	0.220046	0.255831	1.035510	-0.093933	-0.037443	0.101121	0.379316	0.153073	-0.394533	0.423187	-1.200691
2.000000	1.003100	0.130501	0.220033	0.255823	1.035468	-0.093937	-0.037435	0.101122	0.379222	0.153000	-0.394537	0.423165	-1.200854
3.000000	1.002800	0.130498	0.220020	0.255809	1.035453	-0.093948	-0.037433	0.101131	0.379163	0.152971	-0.394556	0.423172	-1.200934
4.000000	1.001400	0.130507	0.220016	0.255811	1.035414	-0.093949	-0.037429	0.101130	0.379129	0.152955	-0.394550	0.423160	-1.200964
5.000000	1.001200	0.130511	0.220010	0.255808	1.035387	-0.093952	-0.037427	0.101133	0.379092	0.152950	-0.394560	0.423168	-1.200985
6.000000	1.001000	0.130513	0.220002	0.255802	1.035364	-0.093952	-0.037426	0.101132	0.379083	0.152956	-0.394587	0.423195	-1.200993
7.000000	0.999900	0.130520	0.220000	0.255804	1.035338	-0.093949	-0.037427	0.101129	0.379107	0.152973	-0.394582	0.423197	-1.200952
8.000000	0.999400	0.130531	0.219998	0.255808	1.035299	-0.093946	-0.037429	0.101127	0.379139	0.153002	-0.394598	0.423222	-1.200903
9.000000	0.998900	0.130527	0.219983	0.255792	1.035281	-0.093943	-0.037430	0.101125	0.379152	0.153003	-0.394607	0.423231	-1.200907
10.000000	0.998000	0.130524	0.219985	0.255792	1.035293	-0.093942	-0.037427	0.101123	0.379127	0.152988	-0.394597	0.423216	-1.200933
11.000000	0.997100	0.130524	0.219988	0.255796	1.035300	-0.093945	-0.037426	0.101126	0.379111	0.152977	-0.394584	0.423201	-1.200945
12.000000	0.995600	0.130518	0.219984	0.255789	1.035312	-0.093940	-0.037426	0.101121	0.379125	0.152979	-0.394563	0.423181	-1.200924
13.000000	0.995900	0.130522	0.219983	0.255790	1.035296	-0.093939	-0.037426	0.101120	0.379133	0.152983	-0.394544	0.423165	-1.200899
14.000000	0.995000	0.130525	0.219978	0.255787	1.035278	-0.093943	-0.037422	0.101122	0.379085	0.152969	-0.394538	0.423155	-1.200924
15.000000	0.994200	0.130526	0.219967	0.255779	1.035252	-0.093944	-0.037420	0.101122	0.379058	0.152956	-0.394526	0.423139	-1.200942
16.000000	0.993600	0.130517	0.219962	0.255770	1.035273	-0.093941	-0.037419	0.101120	0.379061	0.152957	-0.394528	0.423140	-1.200942
17.000000	0.992900	0.130515	0.219966	0.255772	1.035286	-0.093941	-0.037420	0.101120	0.379066	0.152958	-0.394537	0.423150	-1.200947
18.000000	0.992100	0.130518	0.219975	0.255781	1.035296	-0.093941	-0.037422	0.101120	0.379086	0.152969	-0.394529	0.423146	-1.200915
19.000000	0.991300	0.130526	0.219975	0.255785	1.035269	-0.093938	-0.037419	0.101116	0.379075	0.152947	-0.394501	0.423113	-1.200940
20.000000	0.990600	0.130519	0.219970	0.255777	1.035284	-0.093939	-0.037418	0.101117	0.379056	0.152930	-0.394491	0.423097	-1.200970
21.000000	0.989800	0.130513	0.219971	0.255775	1.035304	-0.093947	-0.037419	0.101125	0.379035	0.152923	-0.394511	0.423113	-1.201002
22.000000	0.988500	0.130507	0.219972	0.255773	1.035327	-0.093952	-0.037418	0.101129	0.379012	0.152917	-0.394533	0.423131	-1.201034
23.000000	0.988100	0.130496	0.219971	0.255767	1.035362	-0.093949	-0.037419	0.101127	0.379032	0.152918	-0.394533	0.423131	-1.201031
24.000000	0.988000	0.130495	0.219980	0.255773	1.035383	-0.093947	-0.037424	0.101127	0.379087	0.152933	-0.394536	0.423140	-1.201002
25.000000	0.987200	0.130492	0.219981	0.255773	1.035395	-0.093944	-0.037424	0.101124	0.379096	0.152936	-0.394544	0.423149	-1.201002
26.000000	0.986100	0.130481	0.219983	0.255769	1.035437	-0.093943	-0.037424	0.101122	0.379102	0.152931	-0.394535	0.423138	-1.201006
27.000000	0.985600	0.130467	0.219983	0.255761	1.035483	-0.093946	-0.037424	0.101125	0.379093	0.152919	-0.394544	0.423142	-1.201038
28.000000	0.984700	0.130461	0.219989	0.255764	1.035514	-0.093948	-0.037422	0.101127	0.379066	0.152907	-0.394545	0.423138	-1.201067
29.000000	0.983900	0.130457	0.219989	0.255763	1.035528	-0.093945	-0.037423	0.101125	0.379078	0.152905	-0.394540	0.423133	-1.201065
30.000000	0.983100	0.130454	0.219992	0.255763	1.035545	-0.093943	-0.037423	0.101123	0.379093	0.152911	-0.394531	0.423127	-1.201046
