	1.004300	0.086411	-0.158624
	1.003200	0.086414	-0.158557
	1.003300	0.086413	-0.158466
	1.002900	0.086416	-0.158449
	1.002300	0.086418	-0.158463
	1.001500	0.086418	-0.158449
	1.000800	0.086419	-0.158450
	1.000000	0.086420	-0.158483
	0.999400	0.086427	-0.158539
	0.998600	0.086428	-0.158527
	0.998000	0.086430	-0.158548
	0.997100	0.086430	-0.158541
	0.996500	0.086427	-0.158538
	0.995700	0.086422	-0.158527
	0.995100	0.086423	-0.158562
	0.994400	0.086427	-0.158652
	0.993700	0.086434	-0.158704
	0.992600	0.086431	-0.158719
	0.992100	0.086431	-0.158750
	0.991300	0.086433	-0.158755
	0.990800	0.086438	-0.158783
	0.989900	0.086440	-0.158798
	0.989300	0.086440	-0.158760
	0.988700	0.086442	-0.158770
	0.987600	0.086443	-0.158777
	0.987100	0.086439	-0.158706
	0.986200	0.086436	-0.158693
	0.985600	0.086435	-0.158676
	0.984700	0.086431	-0.158684
	0.984000	0.086435	-0.158716
	0.983200	0.086437	-0.158696
	0.982400	0.086435	-0.158676
	0.981800	0.086439	-0.158675
	0.980900	0.086442	-0.158662
	0.980100	0.086438	-0.158691
	0.979800	0.086440	-0.158717
	0.978700	0.086441	-0.158740
	0.978100	0.086440	-0.158751
	0.977000	0.086439	-0.158753
	0.976600	0.086441	-0.158756
	0.975600	0.086440	-0.158762
	0.974800	0.086442	-0.158803
	0.974300	0.086437	-0.158783
	0.973400	0.086434	-0.158738
	0.972600	0.086434	-0.158741
	0.971900	0.086433	-0.158742
	0.971000	0.086434	-0.158772
	0.970200	0.086434	-0.158805
	0.969500	0.086434	-0.158804
	0.968800	0.086436	-0.158790
	0.968000	0.086436	-0.158812
	0.967300	0.086440	-0.158836
	0.966400	0.086437	-0.158848
	0.965700	0.086439	-0.158967
	0.964800	0.086444	-0.159024
	0.964100	0.086448	-0.159072
	0.963300	0.086453	-0.159088
	0.962400	0.086447	-0.159027
	0.961600	0.086445	-0.159021
	0.961000	0.086445	-0.159040
	0.960300	0.086442	-0.159062
	0.959600	0.086444	-0.159084
	0.958700	0.086451	-0.159159
	0.957900	0.086451	-0.159187
	0.956900	0.086453	-0.159233
	0.956100	0.086452	-0.159225
	0.955200	0.086448	-0.159227
	0.954300	0.086446	-0.159198
	0.953700	0.086442	-0.159222
	0.953000	0.086439	-0.159238
	0.952300	0.086435	-0.159251
	0.951100	0.086433	-0.159214
	0.950400	0.086434	-0.159251
	0.949400	0.086438	-0.159273
	0.948700	0.086437	-0.159262
	0.948200	0.086437	-0.159275
	0.947000	0.086433	-0.159285
	0.945800	0.086431	-0.159343
	0.945500	0.086430	-0.159332
	0.945200	0.086427	-0.159297
	0.943400	0.086424	-0.159281
	0.942700	0.086428	-0.159306
	0.942000	0.086433	-0.159362
	0.941600	0.086439	-0.159428
	0.940500	0.086446	-0.159466
	0.939000	0.086451	-0.159472
	0.938700	0.086449	-0.159470
	0.937900	0.086450	-0.159478
	0.937300	0.086448	-0.159465
	0.936300	0.086446	-0.159456
	0.935600	0.086445	-0.159394
	0.934500	0.086447	-0.159369
	0.933800	0.086445	-0.159328
	0.932900	0.086443	-0.159329
	0.932200	0.086443	-0.159344
	0.931400	0.086440	-0.159321
	0.930200	0.086440	-0.159352
	0.930000	0.086444	-0.159367
	0.928800	0.086447	-0.159375
	0.927500	0.086447	-0.159385
	0.927400	0.086444	-0.159388
	0.926400	0.086443	-0.159387
	0.925000	0.086449	-0.159470
	0.925000	0.086446	-0.159498
	0.923700	0.086442	-0.159535
	0.922700	0.086446	-0.159594
	0.921900	0.086450	-0.159638
	0.921200	0.086454	-0.159702
	0.920000	0.086456	-0.159756
	0.919100	0.086455	-0.159796
	0.918600	0.086456	-0.159847
	0.917900	0.086456	-0.159888
	0.916700	0.086459	-0.159948
	0.915900	0.086460	-0.159963
	0.914900	0.086462	-0.159986
	0.914200	0.086461	-0.159984
	0.913200	0.086462	-0.160007
	0.912400	0.086461	-0.160014
	0.911500	0.086461	-0.159995
	0.910700	0.086468	-0.160050
	0.909800	0.086472	-0.160073
	0.909200	0.086478	-0.160131
	0.908100	0.086475	-0.160133
	0.905900	0.086475	-0.160145
	0.906700	0.086477	-0.160176
	0.905600	0.086480	-0.160217
	0.904600	0.086480	-0.160240
	0.903600	0.086477	-0.160240
	0.902700	0.086475	-0.160230
	0.902000	0.086471	-0.160182
	0.900900	0.086470	-0.160175
	0.900500	0.086470	-0.160197
	0.899100	0.086469	-0.160179
	0.898700	0.086468	-0.160154
