0.000000	1.003600	0.174604	-0.037624	0.178612	-0.212237	-0.014321	-0.041272	0.043686	1.236806	0.254300	-0.314721	0.404621	-0.891186
1.000000	1.003300	0.174616	-0.037611	0.178620	-0.212151	-0.014316	-0.041276	0.043688	1.236948	0.254304	-0.314694	0.404602	-0.891138
2.000000	1.003400	0.174634	-0.037594	0.178635	-0.212040	-0.014314	-0.041281	0.043692	1.237019	0.254298	-0.314679	0.404586	-0.891124
3.000000	1.003000	0.174640	-0.037587	0.178639	-0.211991	-0.014317	-0.041284	0.043696	1.236984	0.254304	-0.314691	0.404600	-0.891132
4.000000	1.002300	0.174653	-0.037580	0.178650	-0.211940	-0.014317	-0.041285	0.043697	1.236996	0.254312	-0.314689	0.404603	-0.891113
5.000000	1.001500	0.174662	-0.037587	0.178661	-0.211963	-0.014313	-0.041283	0.043694	1.237059	0.254325	-0.314652	0.404583	-0.891031
6.000000	1.000900	0.174672	-0.037594	0.178672	-0.211991	-0.014316	-0.041285	0.043696	1.237010	0.254318	-0.314685	0.404604	-0.891095
7.000000	1.000200	0.174680	-0.037604	0.178682	-0.212040	-0.014317	-0.041285	0.043697	1.236977	0.254317	-0.314695	0.404611	-0.891112
8.000000	0.999400	0.174688	-0.037621	0.178693	-0.212121	-0.014322	-0.041287	0.043701	1.236892	0.254297	-0.314684	0.404590	-0.891135
9.000000	0.998800	0.174695	-0.037632	0.178702	-0.212172	-0.014322	-0.041287	0.043701	1.236888	0.254297	-0.314686	0.404591	-0.891137
10.000000	0.998000	0.174699	-0.037632	0.178707	-0.212169	-0.014321	-0.041284	0.043698	1.236896	0.254308	-0.314691	0.404602	-0.891123
11.000000	0.997900	0.174695	-0.037634	0.178703	-0.212182	-0.014320	-0.041281	0.043694	1.236890	0.254321	-0.314669	0.404593	-0.891066
12.000000	0.996600	0.174690	-0.037630	0.178697	-0.212169	-0.014319	-0.041280	0.043693	1.236910	0.254331	-0.314660	0.404592	-0.891032
13.000000	0.995800	0.174687	-0.037635	0.178695	-0.212197	-0.014317	-0.041279	0.043692	1.236936	0.254335	-0.314664	0.404598	-0.891029
14.000000	0.995200	0.174683	-0.037615	0.178687	-0.212094	-0.014316	-0.041278	0.043690	1.236969	0.254355	-0.314644	0.404595	-0.890962
15.000000	0.994600	0.174687	-0.037614	0.178691	-0.212085	-0.014314	-0.041276	0.043687	1.236978	0.254368	-0.314642	0.404602	-0.890933
16.000000	0.993400	0.174688	-0.037617	0.178692	-0.212098	-0.014313	-0.041276	0.043687	1.237008	0.254369	-0.314628	0.404592	-0.890908
17.000000	0.992900	0.174685	-0.037620	0.178690	-0.212118	-0.014314	-0.041276	0.043688	1.236993	0.254349	-0.314598	0.404556	-0.890900
18.000000	0.991800	0.174690	-0.037618	0.178694	-0.212104	-0.014311	-0.041277	0.043688	1.237050	0.254358	-0.314581	0.404548	-0.890856
19.000000	0.991500	0.174693	-0.037616	0.178697	-0.212090	-0.014309	-0.041276	0.043685	1.237097	0.254395	-0.314581	0.404571	-0.890786
20.000000	0.990600	0.174685	-0.037607	0.178687	-0.212049	-0.014306	-0.041275	0.043684	1.237152	0.254412	-0.314578	0.404580	-0.890748
21.000000	0.990000	0.174683	-0.037603	0.178685	-0.212028	-0.014308	-0.041278	0.043687	1.237132	0.254413	-0.314608	0.404604	-0.890793
22.000000	0.989700	0.174683	-0.037607	0.178685	-0.212050	-0.014307	-0.041277	0.043686	1.237144	0.254412	-0.314609	0.404604	-0.890797
23.000000	0.988500	0.174685	-0.037610	0.178688	-0.212063	-0.014307	-0.041275	0.043684	1.237137	0.254403	-0.314605	0.404595	-0.890808
24.000000	0.987700	0.174686	-0.037616	0.178690	-0.212098	-0.014309	-0.041272	0.043683	1.237062	0.254394	-0.314602	0.404588	-0.890820
25.000000	0.987300	0.174687	-0.037623	0.178692	-0.212136	-0.014310	-0.041272	0.043683	1.237038	0.254398	-0.314618	0.404602	-0.890837
26.000000	0.986300	0.174686	-0.037623	0.178691	-0.212136	-0.014309	-0.041274	0.043684	1.237083	0.254422	-0.314610	0.404611	-0.890780
27.000000	0.985600	0.174681	-0.037616	0.178685	-0.212103	-0.014310	-0.041274	0.043685	1.237060	0.254430	-0.314612	0.404618	-0.890768
28.000000	0.984800	0.174675	-0.037618	0.178680	-0.212123	-0.014309	-0.041273	0.043683	1.237070	0.254429	-0.314595	0.404604	-0.890742
29.000000	0.984300	0.174673	-0.037614	0.178677	-0.212100	-0.014313	-0.041275	0.043686	1.236996	0.254405	-0.314622	0.404610	-0.890831
30.000000	0.983300	0.174670	-0.037607	0.178672	-0.212066	-0.014313	-0.041277	0.043688	1.237022	0.254397	-0.314612	0.404597	-0.890829
31.000000	0.982600	0.174672	-0.037605	0.178674	-0.212055	-0.014313	-0.041277	0.043688	1.237012	0.254394	-0.314615	0.404597	-0.890840
32.000000	0.982000	0.174676	-0.037605	0.178678	-0.212046	-0.014313	-0.041276	0.043687	1.237006	0.254400	-0.314607	0.404595	-0.890817
33.000000	0.980900	0.174674	-0.037607	0.178676	-0.212064	-0.014314	-0.041275	0.043687	1.236977	0.254399	-0.314618	0.404603	-0.890834
34.000000	0.980100	0.174675	-0.037610	0.178678	-0.212076	-0.014311	-0.041275	0.043685	1.237036	0.254410	-0.314612	0.404605	-0.890805
35.000000	0.980300	0.174673	-0.037613	0.178677	-0.212093	-0.014314	-0.041277	0.043689	1.236989	0.254415	-0.314630	0.404622	-0.890824
36.000000	0.978700	0.174677	-0.037623	0.178683	-0.212143	-0.014316	-0.041278	0.043690	1.236960	0.254423	-0.314645	0.404639	-0.890832
37.000000	0.978000	0.174677	-0.037624	0.178683	-0.212149	-0.014315	-0.041274	0.043686	1.236955	0.254422	-0.314633	0.404629	-0.890815
38.000000	0.977100	0.174673	-0.037626	0.178680	-0.212165	-0.014317	-0.041275	0.043688	1.236915	0.254413	-0.314628	0.404619	-0.890826
