	1.003700	0.096543	0.648643
	1.002800	0.096539	0.648609
	1.003100	0.096534	0.648522
	1.002600	0.096537	0.648449
	1.002000	0.096536	0.648526
	1.001500	0.096540	0.648571
	1.000700	0.096544	0.648612
	1.000100	0.096548	0.648632
	0.999200	0.096549	0.648674
	0.998600	0.096546	0.648731
	0.998000	0.096543	0.648765
	0.997000	0.096543	0.648783
	0.996200	0.096544	0.648766
	0.995500	0.096544	0.648748
	0.994700	0.096544	0.648785
	0.994000	0.096544	0.648856
	0.993600	0.096545	0.648914
	0.992700	0.096544	0.648951
	0.991800	0.096544	0.648967
	0.991000	0.096539	0.648991
	0.990200	0.096539	0.649034
	0.990000	0.096538	0.649027
	0.989000	0.096535	0.649039
	0.988300	0.096535	0.649062
	0.987400	0.096536	0.649054
	0.986900	0.096541	0.649032
	0.986000	0.096538	0.649029
	0.985400	0.096535	0.649021
	0.984500	0.096535	0.649010
	0.984100	0.096537	0.648963
	0.983300	0.096539	0.648912
	0.982200	0.096539	0.648935
	0.981300	0.096541	0.648973
	0.980700	0.096539	0.649016
	0.980000	0.096540	0.649030
	0.979300	0.096541	0.649038
	0.978600	0.096540	0.649031
	0.977600	0.096544	0.649013
	0.976900	0.096546	0.648942
	0.976200	0.096550	0.648924
	0.975300	0.096552	0.648940
	0.974500	0.096553	0.648947
	0.973600	0.096552	0.648930
	0.973200	0.096560	0.648924
	0.972400	0.096560	0.648936
	0.971700	0.096554	0.648964
	0.970900	0.096553	0.648995
	0.970100	0.096553	0.649013
	0.969200	0.096549	0.649047
	0.968400	0.096554	0.649046
	0.967500	0.096557	0.649016
	0.966300	0.096557	0.649000
	0.966800	0.096558	0.648997
	0.965400	0.096556	0.649002
	0.964600	0.096557	0.649019
	0.963800	0.096557	0.649033
	0.963100	0.096560	0.649001
	0.962500	0.096558	0.648995
	0.961500	0.096556	0.649025
	0.960900	0.096555	0.649034
	0.959900	0.096554	0.649042
	0.959200	0.096554	0.649051
	0.958400	0.096552	0.649027
	0.957200	0.096552	0.649022
	0.956300	0.096549	0.648987
	0.955700	0.096547	0.649002
	0.955800	0.096545	0.649032
	0.954300	0.096543	0.649026
	0.953500	0.096542	0.649017
	0.952800	0.096541	0.649007
	0.951900	0.096547	0.648961
	0.951000	0.096549	0.648949
	0.950100	0.096550	0.648968
	0.949400	0.096548	0.648971
	0.948700	0.096548	0.648993
	0.947700	0.096547	0.648989
	0.947100	0.096550	0.648985
	0.946200	0.096557	0.648974
	0.945200	0.096560	0.648960
	0.944500	0.096559	0.648970
	0.943600	0.096559	0.648934
	0.942800	0.096561	0.648940
	0.941900	0.096562	0.648939
	0.941800	0.096560	0.648961
	0.940700	0.096558	0.648963
	0.939500	0.096555	0.648954
	0.938600	0.096552	0.648951
	0.937800	0.096552	0.648972
	0.937100	0.096549	0.648985
	0.936300	0.096548	0.648968
	0.935500	0.096547	0.648960
	0.934400	0.096547	0.648918
	0.933400	0.096551	0.648887
	0.933000	0.096545	0.648921
	0.932300	0.096541	0.648949
	0.931100	0.096540	0.648960
	0.930500	0.096538	0.649001
	0.928200	0.096539	0.648972
	0.928700	0.096540	0.648999
	0.927800	0.096533	0.649038
	0.927000	0.096533	0.649038
	0.926000	0.096534	0.649019
	0.925200	0.096532	0.649002
	0.924300	0.096531	0.649002
	0.923400	0.096534	0.648997
	0.922600	0.096535	0.648966
	0.922300	0.096535	0.648966
	0.920900	0.096532	0.648968
	0.920100	0.096534	0.648953
	0.919100	0.096538	0.648918
	0.918300	0.096536	0.648931
	0.917400	0.096535	0.648959
	0.916200	0.096537	0.648971
	0.916500	0.096535	0.648987
	0.914100	0.096532	0.648985
	0.913500	0.096534	0.649000
	0.913300	0.096530	0.649017
	0.912400	0.096534	0.648994
	0.911100	0.096538	0.648957
	0.910700	0.096538	0.648920
	0.909500	0.096539	0.648893
	0.908900	0.096541	0.648883
	0.907800	0.096544	0.648858
	0.907200	0.096542	0.648859
	0.906100	0.096539	0.648850
	0.905200	0.096541	0.648843
	0.904100	0.096541	0.648874
	0.903900	0.096537	0.648884
	0.902600	0.096539	0.648877
	0.900100	0.096546	0.648857
	0.901100	0.096544	0.648846
	0.899900	0.096540	0.648875
	0.898900	0.096541	0.648875
	0.898000	0.096539	0.648856
	0.897300	0.096539	0.648875
	0.896100	0.096537	0.648908
	0.895700	0.096533	0.648942
	0.894800	0.096533	0.648961
	0.893600	0.096531	0.648984
	0.892700	0.096530	0.649014
	0.891700	0.096531	0.649009
	0.891000	0.096533	0.649013
	0.890100	0.096529	0.649052
	0.889200	0.096528	0.649056
	0.888300	0.096530	0.649045
	0.887100	0.096529	0.649036
	0.886400	0.096530	0.649025
	0.885800	0.096533	0.649031
	0.884700	0.096534	0.649045
	0.883600	0.096534	0.649069
	0.882700	0.096532	0.649084
	0.880800	0.096534	0.649054
	0.881100	0.096531	0.649022
	0.880700	0.096532	0.649019
	0.879300	0.096532	0.649048
	0.878300	0.096530	0.649065
	0.877500	0.096533	0.649060
	0.876100	0.096532	0.649092
	0.875700	0.096536	0.649094
	0.874800	0.096531	0.649148
	0.873700	0.096526	0.649179
	0.872700	0.096523	0.649199
	0.872000	0.096526	0.649184
	0.871000	0.096527	0.649189
	0.870000	0.096531	0.649176
	0.869200	0.096532	0.649162
	0.868100	0.096534	0.649156
	0.867000	0.096531	0.649159
	0.866100	0.096528	0.649150
	0.865700	0.096534	0.649116
	0.864800	0.096535	0.649136
	0.863600	0.096535	0.649135
	0.862700	0.096537	0.649124
	0.861600	0.096537	0.649120
	0.860600	0.096534	0.649136
	0.859700	0.096534	0.649179
	0.858900	0.096532	0.649196
	0.857900	0.096533	0.649181
	0.857100	0.096538	0.649163
	0.856100	0.096534	0.649176
	0.854800	0.096536	0.649175
	0.854700	0.096533	0.649159
	0.853000	0.096536	0.649148
	0.852300	0.096539	0.649109
	0.851300	0.096536	0.649124
	0.850600	0.096534	0.649094
	0.849500	0.096537	0.649103
	0.848600	0.096534	0.649122
	0.847200	0.096528	0.649118
	0.846800	0.096527	0.649080
	0.845900	0.096527	0.649102
	0.844900	0.096526	0.649097
	0.843300	0.096532	0.649069
	0.843100	0.096538	0.649049
	0.841900	0.096538	0.649063
	0.841000	0.096534	0.649069
	0.840000	0.096536	0.649043
	0.839000	0.096537	0.649029
	0.837900	0.096537	0.649013
	0.836100	0.096536	0.649013
	0.836500	0.096530	0.649052
	0.835500	0.096526	0.649059
	0.834400	0.096525	0.649052
	0.833600	0.096526	0.649068
	0.833000	0.096527	0.649058
	0.831600	0.096531	0.649037
	0.830600	0.096532	0.649031
	0.829600	0.096530	0.649045
	0.828700	0.096533	0.649060
	0.827600	0.096538	0.649073
	0.826500	0.096540	0.649113
	0.825600	0.096544	0.649110
	0.824400	0.096542	0.649065
	0.823600	0.096537	0.649070
	0.822800	0.096535	0.649051
	0.822300	0.096537	0.649037
	0.820900	0.096538	0.648996
	0.819900	0.096539	0.648966
	0.819000	0.096537	0.648948
	0.818500	0.096537	0.648938
	0.817000	0.096538	0.648925
	0.815900	0.096540	0.648956
	0.815200	0.096540	0.648936
	0.813800	0.096544	0.648899
	0.813000	0.096543	0.648865
	0.812000	0.096539	0.648881
	0.810900	0.096537	0.648895
	0.810400	0.096538	0.648859
	0.809300	0.096541	0.648847
	0.808000	0.096540	0.648839
	0.807200	0.096537	0.648842
	0.806600	0.096534	0.648837
	0.805400	0.096529	0.648859
	0.804300	0.096529	0.648905
	0.803300	0.096528	0.648906
	0.802400	0.096534	0.648893
	0.801300	0.096534	0.648900
	0.800300	0.096529	0.648908
	0.799400	0.096528	0.648905
	0.798900	0.096533	0.648899
	0.797300	0.096534	0.648898
	0.796600	0.096536	0.648901
	0.795400	0.096537	0.648888
	0.794600	0.096538	0.648855
	0.793200	0.096537	0.648840
	0.792400	0.096537	0.648830
	0.791300	0.096538	0.648836
	0.790500	0.096541	0.648801
	0.789500	0.096543	0.648803
	0.788100	0.096544	0.648796
	0.787300	0.096543	0.648797
	0.787400	0.096542	0.648805
	0.785400	0.096544	0.648800
	0.784700	0.096548	0.648795
	0.783400	0.096546	0.648781
	0.782800	0.096544	0.648777
