	1.004300	1.000000E-10	0.785398
	1.003100	0.134780	1.066693
	1.003100	0.134777	1.066667
	1.002600	0.134780	1.066599
	1.001900	0.134778	1.066554
	1.001200	0.134778	1.066564
	1.001600	0.134773	1.066589
	0.999900	0.134776	1.066607
	0.999300	0.134775	1.066628
	0.998500	0.134778	1.066687
	0.997900	0.134781	1.066686
	0.997100	0.134785	1.066691
	0.996400	0.134780	1.066741
	0.995400	0.134778	1.066784
	0.995100	0.134783	1.066831
	0.994000	0.134782	1.066870
	0.993300	0.134779	1.066911
	0.992400	0.134778	1.066930
	0.991900	0.134776	1.066960
	0.991000	0.134774	1.066962
	0.990500	0.134765	1.066967
	0.989800	0.134765	1.066986
	0.988900	0.134763	1.067014
	0.988200	0.134755	1.067041
	0.987700	0.134760	1.067047
	0.986800	0.134764	1.067066
	0.985700	0.134761	1.067078
	0.985600	0.134758	1.067138
	0.984700	0.134753	1.067187
	0.983700	0.134752	1.067194
	0.983100	0.134757	1.067196
	0.982200	0.134762	1.067216
	0.981500	0.134762	1.067211
	0.980900	0.134758	1.067201
	0.979800	0.134758	1.067221
	0.979300	0.134761	1.067260
	0.978600	0.134751	1.067348
	0.977500	0.134746	1.067403
	0.977200	0.134750	1.067368
	0.976400	0.134755	1.067323
	0.975400	0.134753	1.067315
	0.975000	0.134756	1.067336
	0.973900	0.134758	1.067372
	0.973100	0.134748	1.067424
	0.972200	0.134755	1.067435
	0.971800	0.134751	1.067458
	0.971200	0.134747	1.067479
	0.970300	0.134744	1.067502
	0.969400	0.134745	1.067532
	0.968600	0.134743	1.067569
	0.967500	0.134734	1.067590
	0.967200	0.134734	1.067628
	0.966100	0.134735	1.067657
	0.965400	0.134737	1.067673
	0.964600	0.134740	1.067648
	0.963800	0.134748	1.067655
	0.963000	0.134749	1.067678
	0.962200	0.134749	1.067709
	0.961700	0.134752	1.067758
	0.960600	0.134748	1.067781
	0.959800	0.134752	1.067798
	0.958900	0.134743	1.067820
	0.958800	0.134745	1.067829
	0.957200	0.134743	1.067849
	0.956300	0.134738	1.067857
	0.956000	0.134735	1.067892
	0.955000	0.134731	1.067921
	0.954300	0.134728	1.067948
	0.953500	0.134728	1.067950
	0.952600	0.134731	1.067912
	0.951900	0.134727	1.067919
	0.951000	0.134730	1.067929
	0.950200	0.134729	1.067924
	0.949400	0.134732	1.067930
	0.948700	0.134728	1.067926
	0.947700	0.134732	1.067901
	0.947000	0.134738	1.067884
	0.945700	0.134736	1.067886
	0.945600	0.134738	1.067864
	0.944300	0.134733	1.067868
	0.943700	0.134734	1.067839
	0.942800	0.134733	1.067825
	0.942100	0.134727	1.067836
	0.941300	0.134721	1.067810
	0.939300	0.134719	1.067802
	0.940300	0.134717	1.067824
	0.938700	0.134714	1.067842
	0.937700	0.134713	1.067853
	0.937100	0.134715	1.067847
	0.936200	0.134715	1.067890
	0.935300	0.134709	1.067936
	0.934200	0.134703	1.067982
	0.933700	0.134704	1.067981
	0.932800	0.134709	1.068001
	0.931800	0.134710	1.068015
	0.931600	0.134713	1.068018
	0.930200	0.134714	1.068030
	0.929500	0.134708	1.068070
	0.928700	0.134708	1.068063
	0.927900	0.134705	1.068058
	0.927800	0.134707	1.068034
	0.924800	0.134712	1.067993
	0.925200	0.134704	1.068016
	0.924400	0.134702	1.068047
	0.923600	0.134703	1.068059
	0.922500	0.134710	1.068067
	0.921900	0.134718	1.068056
	0.921100	0.134713	1.068063
	0.919900	0.134718	1.068055
	0.919300	0.134717	1.068021
	0.918200	0.134717	1.068035
	0.917800	0.134712	1.068059
	0.916700	0.134705	1.068104
	0.915800	0.134706	1.068092
	0.914300	0.134708	1.068065
	0.913500	0.134714	1.068109
	0.913200	0.134715	1.068134
	0.912400	0.134719	1.068166
	0.911300	0.134720	1.068179
	0.910600	0.134717	1.068193
	0.909400	0.134711	1.068191
	0.908600	0.134710	1.068209
	0.907300	0.134712	1.068219
	0.907200	0.134714	1.068222
	0.906500	0.134719	1.068226
	0.905400	0.134717	1.068247
	0.904400	0.134714	1.068280
	0.903400	0.134709	1.068298
	0.902800	0.134714	1.068297
	0.901700	0.134722	1.068263
	0.900900	0.134717	1.068257
	0.899800	0.134715	1.068277
	0.899200	0.134716	1.068278
	0.897700	0.134722	1.068289
	0.897200	0.134719	1.068310
	0.896600	0.134718	1.068339
	0.895600	0.134709	1.068383
	0.894700	0.134709	1.068411
	0.893600	0.134711	1.068402
	0.892800	0.134708	1.068395
	0.891900	0.134710	1.068380
	0.891000	0.134708	1.068345
	0.890000	0.134709	1.068320
	0.888400	0.134710	1.068332
